price_in_rp,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,electricity,floors,year_built,garages, Bekasi, Bogor, Depok, Jakarta Barat, Jakarta Pusat, Jakarta Selatan, Jakarta Timur, Jakarta Utara, Tangerang
-2147483648,3,3,144,200,2,2200,2,2019,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,117,177,1,3500,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,105,134,1,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,200,193,2,2200,2,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,200,155,2,2200,2,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,320,390,3,5500,3,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,6,6,126,231,0,3500,3,2020,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,144,277,1,5500,3,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,4,157,270,0,4400,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,2,765,650,3,10600,2,2018,2,0,0,0,0,0,0,0,0,1
-2147483648,5,5,350,750,0,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,215,287,1,5500,3,2022,3,0,0,0,0,0,0,0,0,1
-2147483648,4,3,108,195,1,3500,3,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,6,7,473,705,2,13200,1,2021,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,108,195,2,3500,2,2022,4,0,0,0,0,0,0,0,0,1
-2147483648,5,4,144,277,1,5500,3,2021,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,105,135,2,2200,2,2021,4,0,0,0,0,0,0,0,0,1
-2147483648,4,4,230,540,2,3160,2,2018,2,0,0,0,0,0,0,0,0,1
1860000000,3,3,144,100,1,2200,1,2018,1,0,0,0,0,0,0,0,0,1
1680000000,3,2,76,67,1,2200,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,2,124,138,1,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,200,155,1,3500,2,2022,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,105,134,2,2200,2,2022,0,0,0,0,0,0,0,0,0,1
960000000,3,1,103,90,1,1300,1,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,140,176,1,3500,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,144,277,1,5500,3,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,105,134,0,2200,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,4,124,138,2,2200,2,2020,3,0,0,0,0,0,0,0,0,1
-2147483648,4,5,205,183,2,5500,2,2021,5,0,0,0,0,0,0,0,0,1
-2147483648,3,2,200,160,0,4400,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,144,277,2,10000,3,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,200,250,2,5500,2,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,126,231,1,3500,3,2021,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,144,277,1,5500,3,2021,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,198,287,2,5500,3,2021,3,0,0,0,0,0,0,0,0,1
-2147483648,4,4,240,450,0,3500,1,2012,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,105,134,2,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,108,195,0,2200,3,2021,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,200,240,2,3300,2,2015,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,280,360,2,4400,2,2015,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,105,135,2,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,124,138,2,3500,2,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,198,287,3,5500,3,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,105,135,1,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,160,209,2,4400,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,140,176,2,3500,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,250,300,2,3500,2,2017,0,0,0,0,0,0,0,0,0,1
-2147483648,3,1,136,110,0,2200,2,2018,2,0,0,0,0,0,0,0,0,1
-2147483648,3,2,102,125,1,2200,2,2014,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,102,111,1,3300,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,224,340,3,3500,2,2021,3,0,0,0,0,0,0,0,0,1
-2147483648,4,4,763,650,2,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,152,140,2,3500,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,2,250,180,2,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,6,7,473,705,4,13200,3,2018,2,0,0,0,0,0,0,0,0,1
-2147483648,4,4,240,460,1,4400,2,2022,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,96,116,2,2200,2,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,140,176,1,3500,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,216,283,2,5500,2,2022,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,84,128,2,2200,3,2022,2,0,0,0,0,0,0,0,0,1
1440000000,4,2,96,110,0,2200,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,2,161,200,1,2200,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,5,6,414,840,4,11000,3,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,214,230,2,5500,2,2022,1,0,0,0,0,0,0,0,0,1
1060000000,4,3,106,151,1,1300,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,120,130,0,2200,2,2018,1,0,0,0,0,0,0,0,0,1
889000000,2,1,72,41,1,2200,1,2022,1,0,0,0,0,0,0,0,0,1
1440000000,4,2,96,110,1,2200,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,180,217,2,4400,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,180,257,2,4400,2,2018,0,0,0,0,0,0,0,0,0,1
1440000000,2,2,120,102,1,1300,1,2018,1,0,0,0,0,0,0,0,0,1
1320000000,6,2,91,170,1,2200,2,2018,1,0,0,0,0,0,0,0,0,1
650000000,2,1,72,36,1,1300,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,216,283,2,7700,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,120,126,2,2200,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,3,3,120,130,1,2200,2,2018,1,0,0,0,0,0,0,0,0,1
1020000000,2,1,90,65,1,1300,1,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,4,5,585,425,2,7700,3,2014,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,119,123,1,3500,2,2016,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,162,154,1,4400,2,2014,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,238,178,1,2200,2,2015,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,105,114,1,3500,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,249,180,1,2200,2,2012,2,0,0,0,0,0,0,0,0,1
-2147483648,3,3,180,257,3,5500,2,2022,0,0,0,0,0,0,0,0,0,1
1940000000,3,2,80,102,1,2200,1,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,3,3,128,129,2,2200,1,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,4,180,217,2,3500,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,135,168,2,3500,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,136,135,2,2200,2,2012,1,0,0,0,0,0,0,0,0,1
1200000000,3,3,72,120,1,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,233,135,1,2200,2,2019,1,0,0,0,0,0,0,0,0,1
-2147483648,4,4,182,180,2,5500,2,2015,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,136,200,1,2200,2,2015,0,0,0,0,0,0,0,0,0,1
1950000000,3,2,105,107,0,2200,2,2015,0,0,0,0,0,0,0,0,0,1
1550000000,3,2,90,65,1,2200,2,2017,0,0,0,0,0,0,0,0,0,1
1280000000,3,2,52,60,1,2200,2,2022,0,0,0,0,0,0,0,0,0,1
1600000000,3,2,72,84,1,2200,2,2013,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,152,225,1,2200,2,2015,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,162,159,1,2200,2,2015,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,153,196,1,3500,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,4,2,136,200,0,3500,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,128,160,1,4400,2,2018,1,0,0,0,0,0,0,0,0,1
2000000000,3,3,108,105,1,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,120,116,2,3160,2,2018,0,0,0,0,0,0,0,0,0,1
1850000000,3,2,72,77,1,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,96,116,2,2200,2,2020,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,102,80,1,2200,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,3,3,128,200,1,5500,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,252,153,1,3500,2,2015,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,360,300,1,5500,2,2018,0,0,0,0,0,0,0,0,0,1
2000000000,3,2,84,90,2,2200,3,2020,0,0,0,0,0,0,0,0,0,1
1940000000,3,3,80,102,1,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,96,120,2,2200,2,2018,0,0,0,0,0,0,0,0,0,1
1400000000,2,2,48,63,1,2200,2,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,128,130,2,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,450,450,4,23000,2,2018,4,0,0,0,0,0,0,0,0,1
-2147483648,3,3,144,164,2,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,162,182,1,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,6,4,426,394,2,5500,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,278,200,1,3160,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,160,240,2,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,180,217,2,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,128,129,0,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,128,160,1,4400,2,2020,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,170,212,1,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,154,140,1,3500,2,2017,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,157,148,1,3500,2,2019,0,0,0,0,0,0,0,0,0,1
-2147483648,99,99,1150,6000,0,3160,4,2018,50,0,0,0,0,0,0,0,0,1
-2147483648,4,3,303,300,2,5500,2,2012,2,0,0,0,0,0,0,0,0,1
-2147483648,3,3,192,250,2,4400,2,2015,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,180,257,3,3500,2,2022,0,0,0,0,0,0,0,0,0,1
1460000000,2,2,48,63,1,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,216,283,2,7700,2,2021,1,0,0,0,0,0,0,0,0,1
1950000000,3,3,96,150,1,4400,2,2018,0,0,0,0,0,0,0,0,0,1
1950000000,3,3,96,150,1,4400,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,144,212,1,5500,2,2018,0,0,0,0,0,0,0,0,0,1
900000000,2,1,90,60,1,2200,1,2010,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,136,200,1,2200,2,2018,0,0,0,0,0,0,0,0,0,1
755000000,3,2,78,60,1,1300,2,2022,0,0,0,0,0,0,0,0,0,1
785000000,3,2,85,60,1,1300,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,128,160,1,4400,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,135,168,1,2200,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,238,178,1,3500,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,5,585,425,1,5500,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,4,4,216,300,1,5500,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,5,4,303,300,1,5500,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,136,200,2,2200,2,2015,2,0,0,0,0,0,0,0,0,1
-2147483648,3,2,202,106,0,2200,2,2018,0,0,0,0,0,0,0,0,0,1
1200000000,2,2,48,65,1,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,300,157,1,3300,1,2015,1,0,0,0,0,0,0,0,0,1
2100000000,3,2,119,97,2,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,144,250,1,3500,2,2020,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,96,116,0,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,140,176,1,3500,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,4,200,180,1,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,5,7,300,480,0,16500,3,2018,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,396,465,2,4400,3,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,3,3,128,144,0,2200,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,5,6,220,398,2,10600,3,2022,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,84,126,2,2200,3,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,5,5,300,480,4,16500,3,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,4,200,358,2,7700,1,2018,0,0,0,0,0,0,0,0,0,1
1020000000,4,2,32,90,0,2200,3,2017,0,0,0,0,0,0,0,0,0,1
-2147483648,5,5,396,465,0,3160,3,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,128,183,2,4400,3,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,220,285,2,3160,3,2018,2,0,0,0,0,0,0,0,0,1
1250000000,3,2,90,65,1,2200,2,2018,1,0,0,0,0,0,0,0,0,1
1200000000,2,2,72,71,1,2200,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,4,4,185,181,1,4400,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,4,4,157,270,1,4400,2,2018,1,0,0,0,0,0,0,0,0,1
1000000000,3,3,63,83,2,3300,2,2022,2,0,0,0,0,0,0,0,0,1
1700000000,3,2,60,73,1,2200,2,2022,0,0,0,0,0,0,0,0,0,1
1300000000,2,1,48,45,1,2200,2,2022,1,0,0,0,0,0,0,0,0,1
1800000000,3,2,70,78,1,2200,2,2016,1,0,0,0,0,0,0,0,0,1
599000000,3,2,70,50,1,1300,2,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,3,2,204,186,0,3160,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,72,120,0,3300,2,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,98,130,1,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,480,400,0,6600,2,2005,3,0,0,0,0,0,0,0,0,1
-2147483648,4,3,402,450,2,3500,2,2005,2,0,0,0,0,0,0,0,0,1
1450000000,3,2,50,68,1,2200,2,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,235,200,3,3500,2,2018,0,0,0,0,0,0,0,0,0,1
1600000000,4,2,60,78,2,2200,2,2021,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,801,1046,3,7700,3,2021,3,0,0,0,0,0,0,0,0,1
-2147483648,4,3,120,135,2,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,5,5,396,1,2,3160,3,2018,2,0,0,0,0,0,0,0,0,1
-2147483648,3,2,300,175,1,2200,2,2001,1,0,0,0,0,0,0,0,0,1
1850000000,3,2,70,78,1,2200,2,2015,0,0,0,0,0,0,0,0,0,1
1580000000,2,1,105,80,1,4400,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,5,3,1884,500,4,6600,2,2021,2,0,0,0,0,0,0,0,0,1
1000000000,2,2,64,65,0,2200,2,2022,0,0,0,0,0,0,0,0,0,1
900000000,2,2,53,60,2,2200,2,2020,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,372,250,3,4400,3,2022,3,0,0,0,0,0,0,0,0,1
-2147483648,3,3,181,182,3,4400,2,2021,1,0,0,0,0,0,0,0,0,1
-2147483648,5,5,220,398,2,13900,3,2022,1,0,0,0,0,0,0,0,0,1
-2147483648,4,4,200,358,3,3160,3,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,150,190,3,2200,2,2021,3,0,0,0,0,0,0,0,0,1
1700000000,2,2,60,67,1,2200,2,2022,1,0,0,0,0,0,0,0,0,1
1490000000,3,2,50,70,1,3160,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,4,6,240,350,1,4400,2,2010,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,225,120,1,3300,2,2018,1,0,0,0,0,0,0,0,0,1
1300000000,4,2,32,90,2,2200,3,2020,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,237,143,2,3500,2,2017,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,206,280,0,3160,2,2018,1,0,0,0,0,0,0,0,0,1
800000000,3,2,60,65,2,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,5,6,396,465,2,13200,3,2021,2,0,0,0,0,0,0,0,0,1
-2147483648,5,5,665,601,0,16500,3,2021,2,0,0,0,0,0,0,0,0,1
-2147483648,3,3,98,88,1,2200,2,2017,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,66,86,1,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,153,147,2,4400,2,2022,0,0,0,0,0,0,0,0,0,1
1900000000,3,2,98,100,1,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,136,180,2,2200,2,2022,0,0,0,0,0,0,0,0,0,1
1200000000,3,2,112,80,1,2200,1,2020,0,0,0,0,0,0,0,0,0,1
1400000000,2,2,60,45,0,2200,2,2021,2,0,0,0,0,0,0,0,0,1
-2147483648,6,4,335,240,2,3300,2,2020,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,241,200,2,3500,2,2020,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,135,171,2,2200,2,2019,0,0,0,0,0,0,0,0,0,1
2100000000,3,3,107,130,1,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,120,135,0,2200,2,2021,0,0,0,0,0,0,0,0,0,1
1750000000,3,2,90,68,0,3160,2,2020,0,0,0,0,0,0,0,0,0,1
785000000,3,2,85,60,0,1300,2,2022,0,0,0,0,0,0,0,0,0,1
888000000,3,2,60,66,1,2200,1,2022,1,0,0,0,0,0,0,0,0,1
-2147483648,5,4,435,438,2,3500,2,2018,2,0,0,0,0,0,0,0,0,1
1750000000,3,2,77,85,0,2200,2,2020,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,84,126,0,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,450,750,0,6600,3,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,396,250,0,4400,2,2022,0,0,0,0,0,0,0,0,0,1
1650000000,2,2,60,73,1,2200,2,2020,0,0,0,0,0,0,0,0,0,1
-2147483648,3,4,96,138,0,3300,2,2020,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,224,350,2,7700,3,2022,0,0,0,0,0,0,0,0,0,1
1580000000,2,1,105,80,1,2200,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,224,350,2,3500,3,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,187,220,0,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,247,360,1,2200,2,2018,0,0,0,0,0,0,0,0,0,1
2100000000,3,2,119,79,1,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,200,175,1,2200,2,2012,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,128,100,0,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,144,180,1,4400,2,2009,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,188,195,1,3500,2,2015,1,0,0,0,0,0,0,0,0,1
-2147483648,5,5,300,400,1,3160,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,6,4,200,290,1,3500,2,2018,0,0,0,0,0,0,0,0,0,1
1300000000,3,1,84,70,1,2200,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,150,230,1,3500,1,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,6,4,200,290,0,3500,2,2018,0,0,0,0,0,0,0,0,0,1
1500000000,2,2,72,80,1,2200,2,2017,0,0,0,0,0,0,0,0,0,1
-2147483648,4,2,160,180,2,3500,2,2009,0,0,0,0,0,0,0,0,0,1
-2147483648,8,5,426,653,1,10600,3,2016,1,0,0,0,0,0,0,0,0,1
-2147483648,5,4,162,120,1,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,3,144,250,1,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,1,176,290,0,4400,2,2018,1,0,0,0,0,0,0,0,0,1
2000000000,2,2,96,100,1,2200,2,2019,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,163,278,2,3500,3,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,6,6,399,725,2,3160,3,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,2,144,275,2,2200,1,2017,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,160,200,0,5500,2,2018,0,0,0,0,0,0,0,0,0,1
850000000,3,2,90,66,2,2200,2,2013,2,0,0,0,0,0,0,0,0,1
630000000,2,2,72,40,0,1300,1,2018,1,0,0,0,0,0,0,0,0,1
960000000,2,1,119,62,0,2200,1,2018,1,0,0,0,0,0,0,0,0,1
1060000000,3,2,119,74,1,1300,1,2018,1,0,0,0,0,0,0,0,0,1
1440000000,4,2,164,100,1,2200,1,2018,1,0,0,0,0,0,0,0,0,1
525000000,3,1,72,60,1,1300,2,2003,0,0,0,0,0,0,0,0,0,1
1300000000,4,2,120,180,0,3500,2,2018,0,0,0,0,0,0,0,0,0,1
975000000,3,2,100,150,2,2200,2,2022,0,0,0,0,0,0,0,0,0,1
1750000000,3,2,200,150,0,3500,1,2018,0,0,0,0,0,0,0,0,0,1
899000000,3,1,136,93,1,2200,1,2018,1,0,0,0,0,0,0,0,0,1
660000000,2,1,84,41,0,2200,1,2018,1,0,0,0,0,0,0,0,0,1
1250000000,3,3,128,135,2,3160,2,2018,2,0,0,0,0,0,0,0,0,1
630000000,3,2,96,120,2,2200,2,2018,1,0,0,0,0,0,0,0,0,1
385000000,2,1,72,22,0,1300,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,300,400,0,5500,2,2018,2,0,0,0,0,0,0,0,0,1
771000000,2,1,90,47,1,2200,1,2022,0,0,0,0,0,0,0,0,0,1
1180000000,3,2,119,130,0,2200,2,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,2,150,150,0,4400,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,5,4,389,520,0,5500,1,2018,0,0,0,0,0,0,0,0,0,1
650000000,2,2,108,108,0,1300,1,2018,0,0,0,0,0,0,0,0,0,1
610000000,3,2,90,75,0,2200,1,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,360,400,0,4400,2,2018,0,0,0,0,0,0,0,0,0,1
650000000,2,1,90,75,1,2200,1,2021,0,0,0,0,0,0,0,0,0,1
650000000,2,1,90,75,1,2200,1,2021,0,0,0,0,0,0,0,0,0,1
700000000,2,1,72,36,0,2200,1,2018,0,0,0,0,0,0,0,0,0,1
1100000000,3,3,120,100,0,2200,2,2018,0,0,0,0,0,0,0,0,0,1
455000000,2,1,72,72,1,1300,1,2022,1,0,0,0,0,0,0,0,0,1
675000000,3,2,72,110,1,2200,2,2022,1,0,0,0,0,0,0,0,0,1
1350000000,3,3,210,200,1,2200,2,2000,1,0,0,0,0,0,0,0,0,1
685000000,3,1,72,65,1,2200,1,2021,1,0,0,0,0,0,0,0,0,1
610000000,3,2,90,75,1,2200,1,1999,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,100,84,2,2200,3,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,5,7,300,480,2,11000,3,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,5,7,558,760,3,11000,3,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,365,400,1,4400,1,2012,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,84,126,1,2200,3,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,128,144,0,2200,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,6,5,396,396,2,3160,2,2018,2,0,0,0,0,0,0,0,0,1
-2147483648,5,5,396,465,2,3160,3,2018,2,0,0,0,0,0,0,0,0,1
1360000000,3,2,112,100,1,2200,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,84,126,0,3160,3,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,3,3,396,396,2,3160,2,2018,2,0,0,0,0,0,0,0,0,1
-2147483648,6,5,499,349,2,3160,2,2018,2,0,0,0,0,0,0,0,0,1
-2147483648,6,5,499,349,2,3160,2,2018,2,0,0,0,0,0,0,0,0,1
-2147483648,5,4,18,22,1,3160,2,2018,0,0,0,0,0,0,0,0,0,1
1900000000,3,3,66,86,1,2200,2,2018,0,0,0,0,0,0,0,0,0,1
-2147483648,4,4,157,270,0,4400,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,128,144,0,2200,2,2018,1,0,0,0,0,0,0,0,0,1
1200000000,2,2,72,71,0,2200,2,2018,1,0,0,0,0,0,0,0,0,1
1590000000,4,3,90,126,1,2200,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,5,4,112,180,2,3160,3,2018,0,0,0,0,0,0,0,0,0,1
899000000,2,2,83,50,0,1300,1,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,169,200,2,5500,2,2018,0,0,0,0,0,0,0,0,0,1
1200000000,3,2,80,80,1,1300,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,250,195,1,2200,2,2018,1,0,0,0,0,0,0,0,0,1
-2147483648,3,3,128,144,1,4400,2,2018,1,0,0,0,0,0,0,0,0,1
796000000,2,1,60,30,1,1300,1,2022,1,0,0,0,0,0,0,0,0,1
-2147483648,4,3,100,84,2,2200,3,2018,0,0,0,0,0,0,0,0,0,1
1000000000,3,2,61,69,2,2200,2,2021,2,0,0,0,0,0,0,0,0,1
-2147483648,4,3,84,126,1,2200,3,2022,0,0,0,0,0,0,0,0,0,1
-2147483648,5,6,265,385,2,7700,3,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,6,200,358,2,7700,3,2022,2,0,0,0,0,0,0,0,0,1
-2147483648,4,5,264,485,2,4400,1,2022,2,0,0,0,0,0,0,0,0,1
